Florida,FL,Abe Springs,,,,,,,,,28.46848,-82.5957,America/New_York,EST,-5,,,,,,,,,,,
Florida,FL,Aberdeen Golf Course,,,,,,,,,26.4589,-80.0796,America/New_York,EST,-5,,,,,,,,,,,
Florida,FL,Adams Beach,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Alachua,,,,,,,,32615###32616,29.81346,-82.472,America/New_York,EST,-5,,,,,,,,,,,
Florida,FL,Alford,,,,,,,,32420,30.64116,-85.3756,America/Chicago,CST,-6,,,,,,,,,,,
Florida,FL,Allandale,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Allanton,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Allentown,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Alliance,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Alligator Lake,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Alligator Point,,,,,,,,,30.58468,-83.3288,America/New_York,EST,-5,,,,,,,,,,,
Florida,FL,Alma,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Aloma,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Alpine Heights,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Altamonte Springs,,,,,,,,32716###32701###32714###32715,28.66663,-81.365,America/New_York,EST,-5,,,,,,,,,,,
Florida,FL,Altha,,,,,,,,32421,30.55317,-85.1713,America/Chicago,CST,-6,,,,,,,,,,,
Florida,FL,Alton,,,,,,,,,29.05905,-81.582,America/New_York,EST,-5,,,,,,,,,,,
Florida,FL,Alva,,,,,,,,33920,26.71883,-81.6265,America/New_York,EST,-5,,,,,,,,,,,
Florida,FL,Amelia City,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Anastasia,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Andalusia,,,,,,,,,29.49997,-81.4848,America/New_York,EST,-5,,,,,,,,,,,
Florida,FL,Andover,,,,,,,,,25.9662,-80.202,America/New_York,EST,-5,,,,,,,,,,,
Florida,FL,Andrew,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Animal Kingdom,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Anna Maria Island,,,,,,,,,27.52911,-82.7317,America/New_York,EST,-5,,,,,,,,,,,
Florida,FL,Anthony,,,,,,,,32617,29.3378,-82.0824,America/New_York,EST,-5,,,,,,,,,,,
Florida,FL,Apalachee Regional Park,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Apalachicola,,,,,,,,32320###32329,29.73171,-85.1113,America/New_York,EST,-5,,,,,,,,,,,
Florida,FL,Apalachicola Airport,,,,,,,,,29.73171,-85.1113,America/New_York,EST,-5,,,,,,,,,,,
Florida,FL,Apollo Beach,,,,,,,,33572,27.77329,-82.4082,America/New_York,EST,-5,,,,,,,,,,,
Florida,FL,Apopka,,,,,,,,32712###32703###32704,28.63543,-81.4888,America/New_York,EST,-5,,,,,,,,,,,
Florida,FL,Arcadia,,,,,,,,34266###34269###34265,27.18615,-81.8099,America/New_York,EST,-5,,,,,,,,,,,
Florida,FL,Archbold,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Archer,,,,,,,,32618,29.56932,-82.5064,America/New_York,EST,-5,,,,,,,,,,,
Florida,FL,Ards Crossroads,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Argyle,,,,,,,,32422,30.70556,-86.0314,America/Chicago,CST,-6,,,,,,,,,,,
Florida,FL,Aripeka,,,,,,,,34679,28.4322,-82.6612,America/New_York,EST,-5,,,,,,,,,,,
Florida,FL,Arlington,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Arran,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Arrant Settlement,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Asbury Lake,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Ashville,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Astatula,,,,,,,,34705,28.70672,-81.7185,America/New_York,EST,-5,,,,,,,,,,,
Florida,FL,Astor,,,,,,,,32102,29.17401,-81.575,America/New_York,EST,-5,,,,,,,,,,,
Florida,FL,Athena,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Atlantic Beach,,,,,,,,32233,30.33441,-81.3987,America/New_York,EST,-5,,,,,,,,,,,
Florida,FL,Auburn,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Auburndale,,,,,,,,33823,28.0653,-81.7887,America/New_York,EST,-5,,,,,,,,,,,
Florida,FL,Aucilla,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Aurantia,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Aventura,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Avon Park,,,,,,,,33825###33826,27.62025,-81.4588,America/New_York,EST,-5,,,,,,,,,,,
Florida,FL,Azalea Park,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Babcock Ranch,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Babson Park,,,,,,,,33827,27.83422,-81.5281,America/New_York,EST,-5,,,,,,,,,,,
Florida,FL,Bagdad,,,,,,,,32530,30.59856,-87.0315,America/Chicago,CST,-6,,,,,,,,,,,
Florida,FL,Bahama Beach,,,,,,,,,30.15974,-85.6609,America/Chicago,CST,-6,,,,,,,,,,,
Florida,FL,Bahia Honda Key,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Bahoma,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Baker,,,,,,,,32531,30.85525,-86.6741,America/Chicago,CST,-6,,,,,,,,,,,
Florida,FL,Baker Settlement,,,,,,,,,30.85525,-86.6741,America/Chicago,CST,-6,,,,,,,,,,,
Florida,FL,Bakerstown,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Bakersville,,,,,,,,,29.91824,-81.3671,America/New_York,EST,-5,,,,,,,,,,,
Florida,FL,Bald Point,,,,,,,,,30.58468,-83.3288,America/New_York,EST,-5,,,,,,,,,,,
Florida,FL,Baldwin,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Barberville,,,,,,,,32105,29.20051,-81.4065,America/New_York,EST,-5,,,,,,,,,,,
Florida,FL,Barefoot Bay,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Barker Store,,,,,,,,,29.90501,-82.2985,America/New_York,EST,-5,,,,,,,,,,,
Florida,FL,Barrineau Park,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Barth,,,,,,,,,30.61051,-87.3268,America/Chicago,CST,-6,,,,,,,,,,,
Florida,FL,Bartow,,,,,,,,33831###33830,27.91845,-81.7908,America/New_York,EST,-5,,,,,,,,,,,
Florida,FL,Bascom,,,,,,,,32423,30.94043,-85.0639,America/Chicago,CST,-6,,,,,,,,,,,
Florida,FL,Basinger,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Baskin,,,,,,,,,28.25734,-82.1332,America/New_York,EST,-5,,,,,,,,,,,
Florida,FL,Bassville Park,,,,,,,,,28.84055,-81.7687,America/New_York,EST,-5,,,,,,,,,,,
Florida,FL,Basswood Estates,,,,,,,,,0,0,,,,,,,,,,,,,,
Florida,FL,Baum,,,,,,,,,28.82277,-81.9656,America/New_York,EST,-5,,,,,,,,,,,
