North Carolina,NC,Aberdeen,,,,,,,,28315,35.13155,-79.4295,America/New_York,EST,-5,,,,,,,,,,,
North Carolina,NC,Abshers,,,,,,,,,0,0,,,,,,,,,,,,,,
North Carolina,NC,Acorn Hill,,,,,,,,,0,0,,,,,,,,,,,,,,
North Carolina,NC,Advance,,,,,,,,27006,35.94538,-80.4487,America/New_York,EST,-5,,,,,,,,,,,
North Carolina,NC,Afton,,,,,,,,,0,0,,,,,,,,,,,,,,
North Carolina,NC,Aho,,,,,,,,,0,0,,,,,,,,,,,,,,
North Carolina,NC,Ahoskie,,,,,,,,27910,36.33931,-76.9905,America/New_York,EST,-5,,,,,,,,,,,
North Carolina,NC,Airlie,,,,,,,,,0,0,,,,,,,,,,,,,,
North Carolina,NC,Alamance,,,,,,,,27201,36.03184,-79.4856,America/New_York,EST,-5,,,,,,,,,,,
North Carolina,NC,Alarka,,,,,,,,,0,0,,,,,,,,,,,,,,
North Carolina,NC,Albemarle,,,,,,,,28002###28001,35.31982,-80.2534,America/New_York,EST,-5,,,,,,,,,,,
North Carolina,NC,Alexander Mills,,,,,,,,,36.08625,-79.2264,America/New_York,EST,-5,,,,,,,,,,,
North Carolina,NC,Allenstand,,,,,,,,,0,0,,,,,,,,,,,,,,
North Carolina,NC,Alliance,,,,,,,,28509,35.15615,-76.6323,America/New_York,EST,-5,,,,,,,,,,,
North Carolina,NC,Almond,,,,,,,,28702,35.40639,-83.6054,America/New_York,EST,-5,,,,,,,,,,,
North Carolina,NC,Altamahaw,,,,,,,,27202,36.18552,-79.5055,America/New_York,EST,-5,,,,,,,,,,,
North Carolina,NC,Anderson Creek,,,,,,,,,35.97923,-81.5472,America/New_York,EST,-5,,,,,,,,,,,
North Carolina,NC,Andrews,,,,,,,,28901,35.17073,-83.8711,America/New_York,EST,-5,,,,,,,,,,,
North Carolina,NC,Angier,,,,,,,,27501,35.47816,-78.7294,America/New_York,EST,-5,,,,,,,,,,,
North Carolina,NC,Ansonville,,,,,,,,28007,35.10459,-80.1092,America/New_York,EST,-5,,,,,,,,,,,
North Carolina,NC,Antioch,,,,,,,,,0,0,,,,,,,,,,,,,,
North Carolina,NC,Apex,,,,,,,,27502###27523###27539,35.7124,-78.9155,America/New_York,EST,-5,,,,,,,,,,,
North Carolina,NC,Arapahoe,,,,,,,,28510,35.02572,-76.8255,America/New_York,EST,-5,,,,,,,,,,,
North Carolina,NC,Ararat,,,,,,,,27007,36.3859,-80.5895,America/New_York,EST,-5,,,,,,,,,,,
North Carolina,NC,Arcadia,,,,,,,,,0,0,,,,,,,,,,,,,,
North Carolina,NC,Archdale,,,,,,,,,35.91458,-79.972,America/New_York,EST,-5,,,,,,,,,,,
North Carolina,NC,Arcola,,,,,,,,,36.32254,-78.1335,America/New_York,EST,-5,,,,,,,,,,,
North Carolina,NC,Arrowhead Beach,,,,,,,,,0,0,,,,,,,,,,,,,,
North Carolina,NC,Ash,,,,,,,,28420,34.06493,-78.4949,America/New_York,EST,-5,,,,,,,,,,,
North Carolina,NC,Asheboro,,,,,,,,27203###27204###27205,35.72798,-79.787,America/New_York,EST,-5,,,,,,,,,,,
North Carolina,NC,Asheville,,,,,,,,28816###28815###28814###28803###28806###28805###28804###28810###28802###28801###28813,35.60271,-82.5673,America/New_York,EST,-5,,,,,,,,,,,
North Carolina,NC,Ashford,,,,,,,,,0,0,,,,,,,,,,,,,,
North Carolina,NC,Ashland,,,,,,,,,0,0,,,,,,,,,,,,,,
North Carolina,NC,Ashley Heights,,,,,,,,,35.09044,-79.3698,America/New_York,EST,-5,,,,,,,,,,,
North Carolina,NC,Askewville,,,,,,,,,0,0,,,,,,,,,,,,,,
North Carolina,NC,Atkinson,,,,,,,,28421,34.5285,-78.1711,America/New_York,EST,-5,,,,,,,,,,,
North Carolina,NC,Atlantic Beach,,,,,,,,28512,34.69905,-76.7402,America/New_York,EST,-5,,,,,,,,,,,
North Carolina,NC,Aulander,,,,,,,,27805,36.1694,-77.0972,America/New_York,EST,-5,,,,,,,,,,,
