Virginia,VA,Abbott,,,,,,,,,0,0,,,,,,,,,,,,,,
Virginia,VA,Abilene,,,,,,,,,0,0,,,,,,,,,,,,,,
Virginia,VA,Abingdon,,,,,,,,24212###24211###24210,36.74022,-82.0267,America/New_York,EST,-5,,,,,,,,,,,
Virginia,VA,Accomac,,,,,,,,23301,37.71292,-75.6611,America/New_York,EST,-5,,,,,,,,,,,
Virginia,VA,Achilles,,,,,,,,23001,37.28822,-76.426,America/New_York,EST,-5,,,,,,,,,,,
Virginia,VA,Ada,,,,,,,,,0,0,,,,,,,,,,,,,,
Virginia,VA,Adams Grove,,,,,,,,,37.27709,-76.692,America/New_York,EST,-5,,,,,,,,,,,
Virginia,VA,Addison,,,,,,,,,0,0,,,,,,,,,,,,,,
Virginia,VA,Aden,,,,,,,,,38.65512,-77.5372,America/New_York,EST,-5,,,,,,,,,,,
Virginia,VA,Adkins Store,,,,,,,,,37.13084,-81.0741,America/New_York,EST,-5,,,,,,,,,,,
Virginia,VA,Adner,,,,,,,,,0,0,,,,,,,,,,,,,,
Virginia,VA,Adwolf,,,,,,,,,0,0,,,,,,,,,,,,,,
Virginia,VA,Afton,,,,,,,,22920,37.97276,-78.8223,America/New_York,EST,-5,,,,,,,,,,,
Virginia,VA,Aiken Summit,,,,,,,,,0,0,,,,,,,,,,,,,,
Virginia,VA,Airlie,,,,,,,,,38.75706,-77.7917,America/New_York,EST,-5,,,,,,,,,,,
Virginia,VA,Ajax,,,,,,,,,0,0,,,,,,,,,,,,,,
Virginia,VA,Alanthus,,,,,,,,,0,0,,,,,,,,,,,,,,
Virginia,VA,Alberene,,,,,,,,,0,0,,,,,,,,,,,,,,
Virginia,VA,Alberta,,,,,,,,23821,36.85808,-77.8946,America/New_York,EST,-5,,,,,,,,,,,
Virginia,VA,Albin,,,,,,,,,0,0,,,,,,,,,,,,,,
Virginia,VA,Aldie,,,,,,,,20105,38.95772,-77.6038,America/New_York,EST,-5,,,,,,,,,,,
Virginia,VA,Alexandria,,,,,,,,22308###22307###22305###22301###22304###22303###22302###22306###22315###22331###22332###22314###22313###22312###22320###22311###22310###22309###22334###22333,38.81985,-77.0596,America/New_York,EST,-5,,,,,,,,,,,
Virginia,VA,Alfonso,,,,,,,,,0,0,,,,,,,,,,,,,,
Virginia,VA,Alleghany,,,,,,,,,0,0,,,,,,,,,,,,,,
Virginia,VA,Allens Creek,,,,,,,,,0,0,,,,,,,,,,,,,,
Virginia,VA,Allens Mill,,,,,,,,,0,0,,,,,,,,,,,,,,
Virginia,VA,Alliance,,,,,,,,,0,0,,,,,,,,,,,,,,
Virginia,VA,Allison Gap,,,,,,,,,0,0,,,,,,,,,,,,,,
Virginia,VA,Allisonia,,,,,,,,,0,0,,,,,,,,,,,,,,
Virginia,VA,Allmondsville,,,,,,,,,0,0,,,,,,,,,,,,,,
Virginia,VA,Alma,,,,,,,,,0,0,,,,,,,,,,,,,,
Virginia,VA,Alonzaville,,,,,,,,,0,0,,,,,,,,,,,,,,
Virginia,VA,Alsop,,,,,,,,,0,0,,,,,,,,,,,,,,
Virginia,VA,Altavista,,,,,,,,24517,37.11181,-79.2856,America/New_York,EST,-5,,,,,,,,,,,
Virginia,VA,Alto,,,,,,,,,38.95772,-77.6038,America/New_York,EST,-5,,,,,,,,,,,
Virginia,VA,Alton,,,,,,,,24520,36.59683,-79.0431,America/New_York,EST,-5,,,,,,,,,,,
Virginia,VA,Alum Ridge,,,,,,,,,0,0,,,,,,,,,,,,,,
Virginia,VA,Amburg,,,,,,,,,37.55375,-76.3583,America/New_York,EST,-5,,,,,,,,,,,
Virginia,VA,Amelia Courthouse,,,,,,,,,0,0,,,,,,,,,,,,,,
Virginia,VA,Amherst,,,,,,,,24521,37.59162,-79.1084,America/New_York,EST,-5,,,,,,,,,,,
Virginia,VA,Amicus,,,,,,,,,0,0,,,,,,,,,,,,,,
Virginia,VA,Amissville,,,,,,,,20106,38.6842,-78.0168,America/New_York,EST,-5,,,,,,,,,,,
Virginia,VA,Ammon,,,,,,,,23822,37.21126,-77.7681,America/New_York,EST,-5,,,,,,,,,,,
Virginia,VA,Amonate,,,,,,,,24601,37.19095,-81.6387,America/New_York,EST,-5,,,,,,,,,,,
Virginia,VA,Andersonville,,,,,,,,,37.46737,-78.5689,America/New_York,EST,-5,,,,,,,,,,,
Virginia,VA,Angola,,,,,,,,,0,0,,,,,,,,,,,,,,
Virginia,VA,Annandale,,,,,,,,22003,38.83576,-77.2128,America/New_York,EST,-5,,,,,,,,,,,
Virginia,VA,Ante,,,,,,,,,0,0,,,,,,,,,,,,,,
Virginia,VA,Antioch,,,,,,,,,0,0,,,,,,,,,,,,,,
Virginia,VA,Appalachia,,,,,,,,24216,36.90676,-82.7818,America/New_York,EST,-5,,,,,,,,,,,
Virginia,VA,Apple Grove,,,,,,,,,37.22987,-76.6269,America/New_York,EST,-5,,,,,,,,,,,
Virginia,VA,Appomattox,,,,,,,,24522,0,0,,,,,,,,,,,,,,
Virginia,VA,Aquia Harbour,,,,,,,,,0,0,,,,,,,,,,,,,,
Virginia,VA,Ararat,,,,,,,,24053,36.61243,-80.5044,America/New_York,EST,-5,,,,,,,,,,,
Virginia,VA,Arcadia,,,,,,,,,0,0,,,,,,,,,,,,,,
Virginia,VA,Arco,,,,,,,,,37.43234,-76.6016,America/New_York,EST,-5,,,,,,,,,,,
Virginia,VA,Arcola,,,,,,,,,38.96832,-77.5333,America/New_York,EST,-5,,,,,,,,,,,
Virginia,VA,Ark,,,,,,,,23003,37.43234,-76.6016,America/New_York,EST,-5,,,,,,,,,,,
Virginia,VA,Arkendale,,,,,,,,,0,0,,,,,,,,,,,,,,
Virginia,VA,Arlington,,,,,,,,22205###22214###22213###22219###22201###22225###22215###22217###22227###22226###22230###22216###22212###22241###22204###22203###22202###22240###22242###22243###22244###22245###22246###22206###22210###22209###22207,38.88548,-77.0991,America/New_York,EST,-5,,,,,,,,,,,
