Ohio,OH,Abanaka,,,,,,,,,0,0,,,,,,,,,,,,,,
Ohio,OH,Aberdeen,,,,,,,,45101,38.69353,-83.7408,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Ada,,,,,,,,45810,40.7695,-83.8227,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Adamsville,,,,,,,,43802,40.09077,-81.8552,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Addyston,,,,,,,,45001,39.13516,-84.7098,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Adelphi,,,,,,,,43101,39.46673,-82.7471,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Adena,,,,,,,,43901,40.21868,-80.8729,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Akron,,,,,,,,44317###44319###44320###44321###44325###44328###44333###44372###44396###44398###44305###44316###44315###44314###44301###44302###44303###44304###44306###44307###44308###44311###44309###44326###44313###44310###44312,41.04349,-81.524,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Albany,,,,,,,,45710,39.24082,-82.1771,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Alexandria,,,,,,,,43001,40.10051,-82.6124,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Alger,,,,,,,,45812,40.67919,-83.7956,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Alliance,,,,,,,,44601,40.91534,-81.1059,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Alvordton,,,,,,,,43501,41.66588,-84.4369,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Amanda,,,,,,,,43102,39.64951,-82.7443,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Amberley,,,,,,,,,0,0,,,,,,,,,,,,,,
Ohio,OH,Amelia,,,,,,,,45102,39.01482,-84.2059,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Amesville,,,,,,,,45711,39.41074,-81.9364,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Amherst,,,,,,,,44001,41.36175,-82.2538,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Amsterdam,,,,,,,,43903,40.47213,-80.9733,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Andover,,,,,,,,44003,41.60672,-80.5723,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Anna,,,,,,,,45302,40.40724,-84.2033,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Ansonia,,,,,,,,45303,40.21468,-84.6532,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Antioch,,,,,,,,,0,0,,,,,,,,,,,,,,
Ohio,OH,Antrim,,,,,,,,,0,0,,,,,,,,,,,,,,
Ohio,OH,Antwerp,,,,,,,,45813,41.18685,-84.7271,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Apple Creek,,,,,,,,44606,40.7331,-81.7634,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Aquilla,,,,,,,,,0,0,,,,,,,,,,,,,,
Ohio,OH,Arcadia,,,,,,,,44804,41.11591,-83.5354,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Arcanum,,,,,,,,45304,39.99005,-84.5533,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Archbold,,,,,,,,43502,41.57836,-84.2511,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Arlington,,,,,,,,45814,40.9082,-83.6176,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Arlington Heights,,,,,,,,,40.9082,-83.6176,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Arthur,,,,,,,,,0,0,,,,,,,,,,,,,,
Ohio,OH,Ashland,,,,,,,,44805,40.82697,-82.2961,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Ashley,,,,,,,,43003,40.38935,-82.9807,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Ashtabula,,,,,,,,44005###44004,41.85594,-80.7919,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Ashville,,,,,,,,43103,39.71562,-82.953,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Assumption,,,,,,,,,0,0,,,,,,,,,,,,,,
Ohio,OH,Athalia,,,,,,,,,0,0,,,,,,,,,,,,,,
Ohio,OH,Athens,,,,,,,,45701,39.33928,-82.0138,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Attica,,,,,,,,44807,41.07734,-82.9032,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Aurora,,,,,,,,44202,41.3117,-81.293,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Austintown,,,,,,,,,0,0,,,,,,,,,,,,,,
Ohio,OH,Avon,,,,,,,,44011,41.44849,-82.0199,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Avon Lake,,,,,,,,44012,41.49674,-82.0175,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Ayersville,,,,,,,,,41.23866,-84.2855,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Bailey Lakes,,,,,,,,,40.94589,-82.3596,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Bainbridge,,,,,,,,45612,39.2443,-83.2197,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Bairdstown,,,,,,,,,0,0,,,,,,,,,,,,,,
Ohio,OH,Ballville,,,,,,,,,40.64618,-82.4815,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Baltic,,,,,,,,43804,40.42656,-81.6744,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Baltimore,,,,,,,,43105,39.84534,-82.6007,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Barberton,,,,,,,,44203,41.01966,-81.6212,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Barnesville,,,,,,,,43713,39.98532,-81.1375,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Barnhill,,,,,,,,,41.36633,-82.2599,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Batavia,,,,,,,,45103,39.02591,-84.157,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Batesville,,,,,,,,,41.24693,-83.2398,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Bay View,,,,,,,,,0,0,,,,,,,,,,,,,,
Ohio,OH,Bay Village,,,,,,,,44140,41.49097,-81.9215,America/New_York,EST,-5,,,,,,,,,,,
Ohio,OH,Beach City,,,,,,,,44608,40.66582,-81.5927,America/New_York,EST,-5,,,,,,,,,,,
