Nebraska,NE,Abie,,,,,,,,68001,41.33203,-96.9494,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Adams,,,,,,,,68301,40.45603,-96.5135,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Agate,,,,,,,,,0,0,,,,,,,,,,,,,,
Nebraska,NE,Ainsworth,,,,,,,,69210,42.54273,-99.8524,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Albion,,,,,,,,68620,41.64874,-98.0111,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Alda,,,,,,,,68810,40.86072,-98.5048,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Alexandria,,,,,,,,68303,40.24407,-97.3866,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Allen,,,,,,,,68710,42.44528,-96.8844,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Alliance,,,,,,,,69301,42.09302,-102.87,America/Denver,MST,-7,,,,,,,,,,,
Nebraska,NE,Alma,,,,,,,,68920,40.10176,-99.3528,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Almeria,,,,,,,,,0,0,,,,,,,,,,,,,,
Nebraska,NE,Alvo,,,,,,,,68304,40.88532,-96.379,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Amelia,,,,,,,,68711,42.23556,-98.912,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Amherst,,,,,,,,68812,40.91658,-99.293,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Angora,,,,,,,,69331,41.85191,-103.125,America/Denver,MST,-7,,,,,,,,,,,
Nebraska,NE,Anoka,,,,,,,,,0,0,,,,,,,,,,,,,,
Nebraska,NE,Anselmo,,,,,,,,68813,41.62077,-99.8644,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Ansley,,,,,,,,68814,41.28983,-99.3817,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Antioch,,,,,,,,,0,0,,,,,,,,,,,,,,
Nebraska,NE,Arapahoe,,,,,,,,68922,40.29463,-99.8428,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Arcadia,,,,,,,,68815,41.42334,-99.1262,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Archer,,,,,,,,68816,41.14085,-98.1356,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Arlington,,,,,,,,68002,41.50198,-96.3179,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Arnold,,,,,,,,69120,41.424,-100.194,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Arthur,,,,,,,,69121,41.55407,-101.714,America/Denver,MST,-7,,,,,,,,,,,
Nebraska,NE,Ashby,,,,,,,,69333,42.02193,-101.928,America/Denver,MST,-7,,,,,,,,,,,
Nebraska,NE,Ashland,,,,,,,,68003,41.0375,-96.3609,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Ashton,,,,,,,,68817,41.24948,-98.7948,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Atkinson,,,,,,,,68713,42.53385,-98.9756,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Atlanta,,,,,,,,68923,40.36668,-99.4732,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Auburn,,,,,,,,68305,40.4288,-95.8431,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Aurora,,,,,,,,68818,40.85083,-98.0543,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Avoca,,,,,,,,68307,40.79611,-96.1175,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Axtell,,,,,,,,68924,40.47835,-99.1268,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Ayr,,,,,,,,68925,40.42999,-98.4631,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Bancroft,,,,,,,,68004,41.99573,-96.671,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Barada,,,,,,,,,41.04905,-100.392,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Barneston,,,,,,,,68309,40.04834,-96.577,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Bartlett,,,,,,,,68622,41.9146,-98.5284,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Bartley,,,,,,,,69020,40.25255,-100.305,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Bassett,,,,,,,,68714,42.58315,-99.5512,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Battle Creek,,,,,,,,68715,41.9769,-97.5689,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Bayard,,,,,,,,69334,41.76071,-103.327,America/Denver,MST,-7,,,,,,,,,,,
Nebraska,NE,Bazile Mills,,,,,,,,,42.94056,-99.444,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Beatrice,,,,,,,,68310,40.31336,-96.6931,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Beaver City,,,,,,,,68926,40.13767,-99.8269,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Beaver Crossing,,,,,,,,68313,40.78544,-97.235,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Bee,,,,,,,,68314,41.0064,-97.0573,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Beemer,,,,,,,,68716,41.9094,-96.8164,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Belden,,,,,,,,68717,42.4293,-97.213,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Belgrade,,,,,,,,68623,41.47187,-98.0682,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Bellevue,,,,,,,,68147###68123###68005,41.13295,-95.904,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Bellwood,,,,,,,,68624,41.34256,-97.2148,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Belvidere,,,,,,,,68315,40.25222,-97.5573,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Benedict,,,,,,,,68316,41.00304,-97.6104,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Benkelman,,,,,,,,69021,40.04722,-101.533,America/Denver,MST,-7,,,,,,,,,,,
Nebraska,NE,Bennet,,,,,,,,68317,40.66449,-96.5181,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Bennington,,,,,,,,68007,41.35702,-96.2034,America/Chicago,CST,-6,,,,,,,,,,,
Nebraska,NE,Berea,,,,,,,,,42.21413,-102.98,America/Denver,MST,-7,,,,,,,,,,,
