Georgia,GA,Abba,,,,,,,,,0,0,,,,,,,,,,,,,,
Georgia,GA,Abbeville,,,,,,,,31001,31.97705,-83.3725,America/New_York,EST,-5,,,,,,,,,,,
Georgia,GA,Abbottsford,,,,,,,,,0,0,,,,,,,,,,,,,,
Georgia,GA,Abilene,,,,,,,,,0,0,,,,,,,,,,,,,,
Georgia,GA,Achord,,,,,,,,,0,0,,,,,,,,,,,,,,
Georgia,GA,Acree,,,,,,,,,0,0,,,,,,,,,,,,,,
Georgia,GA,Acworth,,,,,,,,30101###30102,34.03452,-84.7073,America/New_York,EST,-5,,,,,,,,,,,
Georgia,GA,Adabelle,,,,,,,,,0,0,,,,,,,,,,,,,,
Georgia,GA,Adairsville,,,,,,,,30103,34.3687,-84.9341,America/New_York,EST,-5,,,,,,,,,,,
Georgia,GA,Adel,,,,,,,,31620,31.15174,-83.4071,America/New_York,EST,-5,,,,,,,,,,,
Georgia,GA,Adgateville,,,,,,,,,0,0,,,,,,,,,,,,,,
Georgia,GA,Adrian,,,,,,,,31002,32.56887,-82.5403,America/New_York,EST,-5,,,,,,,,,,,
Georgia,GA,Agricola,,,,,,,,,0,0,,,,,,,,,,,,,,
Georgia,GA,Ailey,,,,,,,,30410,32.17966,-82.5166,America/New_York,EST,-5,,,,,,,,,,,
Georgia,GA,Aimar,,,,,,,,,0,0,,,,,,,,,,,,,,
Georgia,GA,Akins,,,,,,,,,0,0,,,,,,,,,,,,,,
Georgia,GA,Akridge,,,,,,,,,0,0,,,,,,,,,,,,,,
Georgia,GA,Alabama Junction,,,,,,,,,32.60347,-84.4594,America/New_York,EST,-5,,,,,,,,,,,
Georgia,GA,Alamo,,,,,,,,30411,32.14302,-82.8268,America/New_York,EST,-5,,,,,,,,,,,
Georgia,GA,Alapaha,,,,,,,,31622,31.38397,-83.2213,America/New_York,EST,-5,,,,,,,,,,,
Georgia,GA,Albany,,,,,,,,31703###31706###31708###31702###31721###31707###31705###31704###31701,31.56067,-84.1768,America/New_York,EST,-5,,,,,,,,,,,
Georgia,GA,Aldora,,,,,,,,,0,0,,,,,,,,,,,,,,
Georgia,GA,Alexander Stephens Park,,,,,,,,,33.80463,-83.1517,America/New_York,EST,-5,,,,,,,,,,,
Georgia,GA,Alexanders Mill,,,,,,,,,0,0,,,,,,,,,,,,,,
Georgia,GA,Alfords,,,,,,,,,31.4624,-83.9238,America/New_York,EST,-5,,,,,,,,,,,
Georgia,GA,Aline,,,,,,,,,0,0,,,,,,,,,,,,,,
Georgia,GA,Allenhurst,,,,,,,,31301,31.77912,-81.6039,America/New_York,EST,-5,,,,,,,,,,,
Georgia,GA,Allentown,,,,,,,,31003,32.60643,-83.2095,America/New_York,EST,-5,,,,,,,,,,,
Georgia,GA,Allenville,,,,,,,,,0,0,,,,,,,,,,,,,,
Georgia,GA,Allenwood,,,,,,,,,0,0,,,,,,,,,,,,,,
Georgia,GA,Alma,,,,,,,,31510,31.57695,-82.4612,America/New_York,EST,-5,,,,,,,,,,,
Georgia,GA,Almon,,,,,,,,,33.61928,-83.9221,America/New_York,EST,-5,,,,,,,,,,,
Georgia,GA,Alpharetta,,,,,,,,30009###30005###30004###30023###30022,34.11237,-84.3021,America/New_York,EST,-5,,,,,,,,,,,
Georgia,GA,Alston,,,,,,,,30412,32.07746,-82.4825,America/New_York,EST,-5,,,,,,,,,,,
Georgia,GA,Altamaha,,,,,,,,,0,0,,,,,,,,,,,,,,
Georgia,GA,Altman,,,,,,,,,0,0,,,,,,,,,,,,,,
Georgia,GA,Alto,,,,,,,,30510,34.44483,-83.5717,America/New_York,EST,-5,,,,,,,,,,,
Georgia,GA,Alvaton,,,,,,,,,0,0,,,,,,,,,,,,,,
Georgia,GA,Amboy,,,,,,,,,0,0,,,,,,,,,,,,,,
